ts_unix,latency_ms,status
1767339400.1273513,93.79315376281738,200
1767339400.2276978,99.12967681884766,200
1767339400.3279939,93.0490493774414,200
1767339400.4276032,92.15021133422852,200
1767339400.5273907,92.4837589263916,200
1767339400.6275826,93.2302474975586,200
1767339400.7273664,93.4755802154541,200
1767339400.8274028,94.08855438232422,200
1767339400.92807,93.96505355834961,200
1767339401.0275388,93.98937225341797,200
1767339401.1281044,93.5826301574707,200
1767339401.2271733,94.29264068603516,200
1767339401.3280113,93.43242645263672,200
1767339401.428008,92.67830848693848,200
1767339401.5272312,92.72909164428711,200
1767339401.6276,93.58739852905273,200
1767339401.727757,93.4445858001709,200
1767339401.827956,93.6727523803711,200
1767339401.9281785,92.95487403869629,200
1767339402.0277312,94.76757049560547,200
1767339402.1279898,93.53065490722656,200
1767339402.2280946,94.78616714477539,200
1767339402.3272922,93.88256072998047,200
1767339402.4277408,93.99032592773438,200
1767339402.527216,93.63627433776855,200
1767339402.6274438,105.34238815307617,200
1767339402.7273333,98.23322296142578,200
1767339402.8277967,93.27578544616699,200
1767339402.9276319,94.1917896270752,200
1767339403.0273015,94.19846534729004,200
1767339403.1280608,93.84346008300781,200
1767339403.2273881,93.46628189086914,200
1767339403.3274138,93.49322319030762,200
1767339403.4274676,93.03784370422363,200
1767339403.528135,91.92228317260742,200
1767339403.6276872,91.77970886230469,200
1767339403.72827,93.42122077941895,200
1767339403.827163,93.13654899597168,200
1767339403.9279525,93.84536743164062,200
1767339404.027286,93.65344047546387,200
1767339404.1275225,94.3450927734375,200
1767339404.2273643,100.06070137023926,200
1767339404.3275046,96.4958667755127,200
1767339404.4273322,94.09523010253906,200
1767339404.5279822,94.41852569580078,200
1767339404.6278713,93.90759468078613,200
1767339404.727291,93.97315979003906,200
1767339404.8279343,94.01512145996094,200
1767339404.927448,93.66726875305176,200
1767339405.0276978,93.95718574523926,200
1767339405.1271734,94.19798851013184,200
1767339405.22793,94.42424774169922,200
1767339405.3278325,93.92046928405762,200
1767339405.4272575,93.91307830810547,200
1767339405.5277586,93.80483627319336,200
1767339405.628125,94.15388107299805,200
1767339405.7277875,93.91546249389648,200
1767339405.8271844,93.99652481079102,200
1767339405.9277675,93.50872039794922,200
1767339406.0278294,93.60313415527344,200
1767339406.127987,93.48845481872559,200
1767339406.2280314,93.61886978149414,200
